cd_mun,nm_votavel,qt_votos
4308607,FILIPE MACHADO MACHADO,2
4308607,FLAVIA CRISTINA ABREU,1
4308607,FRANCIANE ABADE BAYER MULLER,86
4308607,FRANCIELE TAIS LINCK,7
4308607,FABIA ALMEIDA RICHTER,9
4308607,GILCA ASSMUS OURIQUES,2
4308607,GILVANI DALL OGLIO,2
4308607,GIOVANI BATISTA FELTES,558
4308607,GIOVANI CHERINI,451
4308607,GISLAINE DE FATIMA SCHMIDT PRATE PIRES,2
4308607,GRAZIELA OLIVEIRA NETO DA ROSA,7
4308607,HEITOR JOSE SCHUCH,160
4308607,HELIOMAR ATHAYDES FRANCO,6
4308607,HENRIQUE DE LIMA ZEILMANN,1
4308607,HENRIQUE MASCARENHAS DE SOUZA,2
4308607,HUMBERTO MATOS DE OLIVEIRA,12
4308607,IDAIR LANZARIN,1
4308607,INGRA COSTA E SILVA,3
4308607,ISRAEL KUJAWA,2
4308607,JADERSON TOLEDO MARETOLI,2
4308607,JAIME DOS SANTOS LOPES,2
4308607,JEFERSON LUIZ DA ROSA FRANCA,4
4308607,JEFFERSON OLEA HOMRICH,2
4308607,JEFFERSON TIEGO DA SILVA,3
4308607,JOACIR PICOLOTTO,5
4308607,JOAO CARLOS MENDONCA RODRIGUES,2
4308607,JOCELIN AZAMBUJA,3
4308607,JOCIMAR SANTOS DE JESUS,9
4308607,JOEL FRANCISCO SOARES VIEIRA JUNIOR,1
4308607,JONAS RUSCHEL,1
4308607,JONATAS RIBEIRO FAGUNDES,1
4308607,JORGE ALAN SOUZA,13
4308607,JOSE ALBERTO REUS FORTUNATI,13
4308607,JOSE ANTONIO GAVA,93
4308607,JOSE CARLOS BARBOSA ZACCARO,2
4308607,JOSE CARLOS SOARES,2
4308607,JOSEANE RIBEIRO ALVES,2
4308607,JOSE ALFONSO EBERT HAMM,177
4308607,JOSE RICARDO ADAMY DA ROSA,1
4308607,JOVANI DOS SANTOS DA SILVA,3
4308607,JOAO ANTONIO MARTINS COSTA,7
4308607,JOAO ANTONIO PEREIRA MACHADO,13
4308607,JULIANA BRIZOLA,106
4308607,JULIO ALBERTO BRAGA LOPES DE MOURA,2
4308607,JURANDIR BUCHWEITZ E SILVA,2
4308607,JUSSARA TERESINHA PINTO MENDES,1
4308607,KAREN ALINE LANNES LOPES,3
4308607,KELLY APARECIDA SULZBACHER DA SILVA,3
4308607,LASIER COSTA MARTINS,50
4308607,LAURO ROBERTO LINDEMANN HAGEMANN,1
4308607,LAVINA DIAS DE SOUZA,1
4308607,LEANDRO ALVES DE ALMEIDA,11
4308607,LELIO NUNES LOPES FILHO,2
4308607,LETICIA BONASSINA,92
4308607,LISSANDRA DOS SANTOS THOMSEN,1
4308607,LIZIANE CRISTINE OLIVEIRA SOARES,1
4308607,LUCAS BELLO REDECKER,60
4308607,LUCIANE MANFRO,1
4308607,LUCIANO FERNANDES CAZORLA,3
4308607,LUCIANO GUILHERME CESA,24
4308607,LUCIANO LEDUR PERSCH,16
4308607,LUCIANO LORENZINI ZUCCO,689
4308607,LUCIANO PALMA DE AZEVEDO,1
4308607,LUCIENNE FERNANDES DOS REIS,4
4308607,LUIS ANTONIO FRANCISCATTO COVATTI,101
4308607,LUIS FERNANDO THOME MALABARBA,70
4308607,LUIS VANDER ROSA DA LUZ,22
4308607,LUIZ CARLOS GHIORZZI BUSATO,32
4308607,LUIZ FABIANO DE SOUZA,2
4308607,LUIZ JACOMINI RIGHI FILHO,4
4308607,MARA ROSANE RODRIGUES,4
4308607,MARCEL VAN HATTEM,1452
4308607,MARCELO DANTAS RITTA,8
4308607,MARCELO DE BRUM DA COSTA,23
4308607,MARCELO PIRES MORAES,7
4308607,MARCIO DELLA VALLE BIOLCHI,2980
4308607,MARCO ANTONIO DA ROSA MARCHAND,6
4308607,MARCO AURELIO SOARES ALBA,6
4308607,MARCONI DA SILVA OLGUINS,3
4308607,MARCOS ANTONIO LANDO,3
4308607,MARCOS BRUM PEIXOTO,8
4308607,MARCOS DIAS FERREIRA,4
4308607,MARIA BEATRIZ SILVEIRA DE SOUZA,1
4308607,MARIA DA GLORIA MENEGOTTO,38
4308607,MARIA DE LOURDES DOS SANTOS SPRENGER,22
4308607,MARIA DO ROSARIO NUNES,111
4308607,MARIA EUNICE DIAS WOLF,1
4308607,MARIA LUIZA OLIVEIRA LOOSE,2
4308607,MARIA TERESA DE CASTRO,1
4308607,MARIA TEREZA TAVARES FUJII,23
4308607,MARIO SANDER BRUCK,5
4308607,MARISA ELOIDES SCHWARZER,8
4308607,MARISOL SANTOS SILVA LAZZARI,137
4308607,MARLI RIBEIRO SERPA,45
4308607,MARLON ARATOR SANTOS DA ROSA,1108
4308607,MAURICIO ALEXANDRE DZIEDRICKI,172
4308607,MAURICIO BEDIN MARCON,1235
4308607,MAURO DE ALMEIDA,2
4308607,MAURO PEREIRA,37
4308607,MERILIN TIMMERMANN DESSBESELL,5
4308607,MILTON INACIO DA SILVA,1
4308607,MOISES DA SILVA BARBOZA,7
4308607,MOVIMENTO DEMOCRATICO BRASILEIRO,32
4308607,MARCIO CHAGAS DA SILVA,5
4308607,NADINE CONRAD DUBAL,4
4308607,NADIR TEREZINHA DA ROSA MACHADO,1
4308607,NATALI RODRIGUES MACHADO,1
4308607,NELSON MARCHEZAN JUNIOR,44
4308607,NEORILDO JOSE DASSI,2
4308607,NEREU CRISPIM,5
4308607,NEREU PIOVESAN,4
4308607,NERISSON LUIZ DOS SANTOS OLIVEIRA,8
4308607,NESTOR PEDRO SCHWERTNER,1
4308607,NEVTON DA SILVA GOMES,129
4308607,NEY DA ROCHA RIOS,1
4308607,OLMIR CADORE,11
4308607,OSMAR GASPARINI TERRA,145
4308607,OSVALDIR RIBEIRO DE SOUZA,1
4308607,PABLO FRAGA MENDES RIBEIRO,5
4308607,PALOMA DE FREITAS DAUDT,2
4308607,PATRICIA TAINE BECK,1
4308607,PATRICIA DE OLIVEIRA REX,1
4308607,PATRICIA SILVA DE OLIVEIRA,4
4308607,PAULA MELINA TABORDA LEMOS,11
4308607,PAULO ADIR FERREIRA,1
4308607,PAULO AFONSO BURMANN,5
4308607,PAULO ARTUR RITZEL,1
4308607,PAULO DE OLIVEIRA DOS SANTOS,7
4308607,PAULO MINCARONE FILHO,12
4308607,PAULO ROBERTO DA SILVA FLORES,6
4308607,PAULO ROBERTO SEVERO PIMENTA,97
4308607,PAULO VICENTE CALEFFI,307
4308607,PEDRO BANDARRA WESTPHALEN,471
4308607,PEDRO DANIEL DE OLIVEIRA SOARES,1
4308607,PEDRO SOARES DE OLIVEIRA,1
4308607,PRISCILA VOIGT SEVERIANO,1
4308607,PROGRESSISTAS,48
4308607,PARTIDO COMUNISTA BRASILEIRO,6
4308607,PARTIDO COMUNISTA DO BRASIL,1
4308607,PARTIDO DEMOCRATICO TRABALHISTA,46
4308607,PARTIDO LIBERAL,131
4308607,PARTIDO NOVO,28
4308607,PARTIDO REPUBLICANO DA ORDEM SOCIAL,3
4308607,PARTIDO SOCIAL CRISTAO,1
4308607,PARTIDO SOCIAL DEMOCRATICO,15
4308607,PARTIDO SOCIALISMO E LIBERDADE,4
4308607,PARTIDO SOCIALISTA BRASILEIRO,2
4308607,PARTIDO SOCIALISTA DOS TRABALHADORES UNIFICADO,3
4308607,PARTIDO TRABALHISTA BRASILEIRO,5
4308607,PARTIDO VERDE,3
4308607,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,11
4308607,PARTIDO DOS TRABALHADORES,151
4308607,PATRIOTA,3
4308607,PODEMOS,6
4308607,REGINALDO MORAIS DA SILVA,1
4308607,REGINETE SOUZA BISPO,7
4308607,RENATO DELMAR MOLLING,19
4308607,RENATO FRANCISCO TOIGO,1
4308607,REPUBLICANOS,16
4308607,RICARDO WAGNER,9
4308607,RITA DE CASSIA BERNANRDES,1
4308607,ROGERIO CHIMANSKI DA FONTOURA,1
4308607,RONALDO NOGUEIRA DE OLIVEIRA,88
4308607,ROSELE LEANE GOTTERT,5
4308607,ROSSANO DOTTO GONCALVES,7
4308607,RUBENS GOLDENBERG,2
4308607,REDE SUSTENTABILIDADE,3
4308607,SABRINA EMMEL,1
4308607,SANDRO FIGUEIREDO DE OLIVEIRA,22
4308607,SERGIO PIRES DIAS,6
4308607,SERGIO UBIRAJARA DA SILVA ROSA,3
4308607,SIMONE SUAREZ GOMES FELIPPETTO,1
4308607,SOLIDARIEDADE,5
4308607,SAMILA PEREIRA MONTEIRO,6
4308607,SERGIO BERGONSI TURRA,2586
4308607,TAMYRES FRANCIS CARVALHO FILGUEIRA,2
4308607,TATIANE VIEIRA MARTINS GARCIA,1
4308607,TELMO VIEIRA,1
4308607,TERESINHA FLORES MATOS,3
4308607,TIAGO MARCELO DA SILVA MARTINS,1
4308607,UBIRATAN ANTUNES SANDERSON,190
4308607,UNIAO BRASIL,10
4308607,UNIDADE POPULAR,1
4308607,VAGNER DA ROSA FAN,2
4308607,VALDECIR PAULUS,5
4308607,VELOCINO JOAO UEZ,3
4308607,VERA LUCIA DA SILVA,4
4308607,VILMAR LOURENCO,2
4308607,VIVIANE PAULA DA SILVA PINTO,1
4308607,VOTO BRANCO,1670
4308607,VOTO NULO,779
4308607,WAGNER LUIS DE PAULA ROSA,4
4308607,WAGNER PETRINI,35
4308607,WAMBERT GOMES DI LORENZO,2
4308607,WELLINGTON MARINHO ANDRADE,2
4308607,ZILA TERESINHA CAMPOS FARIAS,1
4308607,EDSON ROIS DE LIMA FERREIRA,4
4308607,EMERSON DA COSTA SILVA,1
4306924,AFONSO ANTUNES DA MOTTA,7
4306924,ALEXANDRE DUARTE LINDENMEYER,1
4306924,ANTONIO CARLOS GOMES DA SILVA,3
4306924,ANY MACHADO ORTIZ,14
4306924,CLENIO FAVIN,1
4306924,DAIANA SILVA DOS SANTOS,1
4306924,DANRLEI DE DEUS HINTERHOLZ,2
4306924,DARCI POMPEO DE MATTOS,23
4306924,DENISE DA SILVA PESSOA,1
4306924,DIONILSO MATEUS MARCON,261
4306924,DOUGLAS DOS SANTOS,1
4306924,ELVINO JOSE BOHN GASS,22
4306924,FABIO MAIA OSTERMANN,1
4306924,FAVIO MARCEL TELIS GONZALEZ,1
4306924,FERNANDA MELCHIONNA E SILVA,1
4306924,FRANCIANE ABADE BAYER MULLER,4
4306924,GIOVANI CHERINI,47
4306924,JAIR RIZZO FERREIRA,1
4306924,JEFERSON LUIZ DA ROSA FRANCA,2
4306924,JOACIR PICOLOTTO,4
4306924,JOSE ALFONSO EBERT HAMM,51
4306924,JULIANA BRIZOLA,6
4306924,LUCAS BELLO REDECKER,1
4306924,LUCIANO GUILHERME CESA,1
4306924,LUCIANO PALMA DE AZEVEDO,6
4306924,LUIS ANTONIO FRANCISCATTO COVATTI,46
4306924,LUIZ CARLOS GHIORZZI BUSATO,11
4306924,MARCEL VAN HATTEM,11
4306924,MARCELO DE BRUM DA COSTA,1
4306924,MARCIO DELLA VALLE BIOLCHI,64
4306924,MARIA DO ROSARIO NUNES,46
4306924,MARIA TEREZA TAVARES FUJII,3
4306924,MARLI RIBEIRO SERPA,1
4306924,MARLON ARATOR SANTOS DA ROSA,4
4306924,MAURICIO BEDIN MARCON,13
4306924,MOVIMENTO DEMOCRATICO BRASILEIRO,4
4306924,NEREU PIOVESAN,4
4306924,OSMAR GASPARINI TERRA,54
4306924,PAULO AFONSO BURMANN,4
4306924,PAULO ROBERTO SEVERO PIMENTA,54
4306924,PEDRO BANDARRA WESTPHALEN,2
4306924,PROGRESSISTAS,10
4306924,PARTIDO DEMOCRATICO TRABALHISTA,1
4306924,PARTIDO LIBERAL,3
4306924,PARTIDO SOCIAL DEMOCRATICO,1
4306924,PARTIDO TRABALHISTA BRASILEIRO,1
4306924,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,3
4306924,PARTIDO DOS TRABALHADORES,9
4306924,RONALDO NOGUEIRA DE OLIVEIRA,2
4306924,REDE SUSTENTABILIDADE,1
4306924,SERGIO BERGONSI TURRA,91
4306924,VERA LUCIA DA SILVA,3
4306924,VILMAR LOURENCO,3
4306924,VOTO BRANCO,70
4306924,VOTO NULO,4
4306924,ZALUAR SOARES DA SILVA,1
4308706,ADA CRISTINA MUNARETTO,26
4308706,ADEMAR RODRIGUES DE MORAES,1
4308706,ADRIANA LEITE DA SILVA,2
4308706,AFONSO ANTUNES DA MOTTA,180
4308706,AIRTON PEREIRA DA SILVA,11
4308706,ALBERTO FRANTZ JUNIOR,1
4308706,ALCEU MOREIRA DA SILVA,153
4308706,ALCIBIO MESQUITA BIBO NUNES,9
4308706,ALENCART JOAO LOCH,17
4308706,ALEXANDRE DUARTE LINDENMEYER,138
4308706,ANA CLAUDIA BITENCOURT CLAUDINO,1
4308706,ANA MARIA INES LEHN,1
4308706,ANA PAULA DUPUY PATELLA PASE,1
4308706,ANACLETO ZANELLA,413
4308706,ANAXIMANDRO ZAMBONATTO PEZZIN,161
4308706,ANDERSON BRAGA DORNELES,3
4308706,ANDREIA MARIA TEIXEIRA GREZZANA,1
4308706,ANDRESA CRISTINA DE SOUZA,1
4308706,ANTONIO CARLOS GOMES DA SILVA,23
4308706,ANTONIO CARLOS MAURENTE DA ROCHA,3
4308706,ANY MACHADO ORTIZ,189
4308706,ARIEL JOEL BRANDAO DOS SANTOS,1
4308706,AUGUSTO CESAR MARTINS DE OLIVEIRA,1
4308706,CARINA BELOME LEMES,7
4308706,CARLOS ALBERTO BENEDETTI,2
4308706,CARLOS EDUARDO DA SILVA MONTEIRO,5
4308706,CELSO RICARDO COUGO FERREIRA,1
4308706,CHRISTOPHER ALVES RAMOS,2
4308706,CRISTIANO FERREIRA MORAES,4
4308706,CIDADANIA,4
4308706,DAIANA DE OLIVEIRA LUZ,2
4308706,DAIANA SILVA DOS SANTOS,12
4308706,DALCISO EBERHARDT DE OLIVEIRA,5
4308706,DANIEL TRZECIAK DUARTE,2
4308706,DANRLEI DE DEUS HINTERHOLZ,19
4308706,DARCI POMPEO DE MATTOS,5
4308706,DEBORA CASSANDRA BIBIANO MACHADO,1
4308706,DIONILSO MATEUS MARCON,73
4308706,DOUGLAS DOS SANTOS,10
4308706,ELVINO JOSE BOHN GASS,18
4308706,ENIO EGON BERGMANN BACCI,1
4308706,ERIC LINS GRILO,1
4308706,EVELIN GARAGNANI,1
4308706,EVERTON GOMES,1
4308706,FABIO MAIA OSTERMANN,9
4308706,FELIPE CRUZ PEDRI,2
4308706,FERNANDA MELCHIONNA E SILVA,15
4308706,FERNANDO EDISON DOMINGUES SOARES,6
4308706,FRANCIANE ABADE BAYER MULLER,13
4308706,FRANCIELE TAIS LINCK,2
4308706,FABIA ALMEIDA RICHTER,3
4308706,GILCA ASSMUS OURIQUES,1
4308706,GIOVANI BATISTA FELTES,175
4308706,GIOVANI CHERINI,195
4308706,HEITOR JOSE SCHUCH,7
4308706,HUMBERTO MATOS DE OLIVEIRA,1
4308706,INGRA COSTA E SILVA,1
4308706,ISRAEL KUJAWA,1
4308706,JACKSON LUIS ARPINI,142
4308706,JADERSON TOLEDO MARETOLI,1
4308706,JEFERSON LUIZ DA ROSA FRANCA,7
4308706,JOACIR PICOLOTTO,1
4308706,JOCIMAR SANTOS DE JESUS,58
4308706,JONATHAN JEAN RODRIGUES,3
4308706,JOSE ALBERTO REUS FORTUNATI,3
4308706,JOSE ALFONSO EBERT HAMM,6
4308706,JOSE RICARDO ADAMY DA ROSA,1
4308706,JOVANI DOS SANTOS DA SILVA,1
4308706,JULIANA BRIZOLA,7
4308706,LASIER COSTA MARTINS,18
4308706,LEONEL JOSE MOREM MATIAS,1
4308706,LUCAS BELLO REDECKER,2
4308706,LUCIANO LEDUR PERSCH,4
4308706,LUCIANO LORENZINI ZUCCO,33
4308706,LUCIANO PALMA DE AZEVEDO,135
4308706,LUIS ANTONIO FRANCISCATTO COVATTI,63
4308706,LUIS ANTONIO ZAMBONI,5
4308706,LUIS FERNANDO THOME MALABARBA,1
4308706,LUIS VANDER ROSA DA LUZ,11
4308706,LUIZ CARLOS GHIORZZI BUSATO,10
4308706,LUCIA HELENA DA LUZ,1
4308706,MARA LUIZA DA SILVA GROSS,1
4308706,MARA ROSANE RODRIGUES,1
4308706,MARCEL VAN HATTEM,95
4308706,MARCELO DANTAS RITTA,3
4308706,MARCIO DELLA VALLE BIOLCHI,36
4308706,MARCO ANTONIO DA ROSA MARCHAND,1
4308706,MARCO AURELIO SOARES ALBA,3
4308706,MARCONI DA SILVA OLGUINS,1
4308706,MARCOS ANTONIO LANDO,434
4308706,MARCOS DIAS FERREIRA,1
4308706,MARIA DA GLORIA MENEGOTTO,2
4308706,MARIA DE LOURDES DOS SANTOS SPRENGER,6
4308706,MARIA DO ROSARIO NUNES,15
4308706,MARIA RITA PY DUTRA,1
4308706,MARIA TEREZA TAVARES FUJII,3
4308706,MARIO SANDER BRUCK,17
4308706,MARISA ELOIDES SCHWARZER,2
4308706,MARLON ARATOR SANTOS DA ROSA,39
4308706,MAURICIO ALEXANDRE DZIEDRICKI,33
4308706,MAURICIO BEDIN MARCON,79
4308706,MOVIMENTO DEMOCRATICO BRASILEIRO,4
4308706,NADIM HARFOUCHE,1
4308706,NADIR TEREZINHA DA ROSA MACHADO,2
4308706,NELSON MARCHEZAN JUNIOR,2
4308706,NEORILDO JOSE DASSI,2
4308706,NEREU CRISPIM,11
4308706,OSMAR GASPARINI TERRA,14
4308706,PABLO FRAGA MENDES RIBEIRO,2
4308706,PAULO AFONSO BURMANN,2
4308706,PAULO DE OLIVEIRA DOS SANTOS,1
4308706,PAULO DOS SANTOS MOREIRA,1
4308706,PAULO MINCARONE FILHO,18
4308706,PAULO ROBERTO SEVERO PIMENTA,36
4308706,PAULO VICENTE CALEFFI,8
4308706,PEDRO BANDARRA WESTPHALEN,10
4308706,PEDRO SOARES DE OLIVEIRA,1
4308706,PROGRESSISTAS,8
4308706,PARTIDO COMUNISTA BRASILEIRO,1
4308706,PARTIDO DEMOCRATICO TRABALHISTA,9
4308706,PARTIDO LIBERAL,30
4308706,PARTIDO SOCIAL CRISTAO,1
4308706,PARTIDO SOCIAL DEMOCRATICO,3
4308706,PARTIDO TRABALHISTA BRASILEIRO,6
4308706,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,3
4308706,PARTIDO DOS TRABALHADORES,50
4308706,REGINETE SOUZA BISPO,3
4308706,RENATO DELMAR MOLLING,2
4308706,REPUBLICANOS,3
4308706,RICARDO WAGNER,3
4308706,ROGERIO PIZZATTO,157
4308706,ROMER DOS SANTOS GUEX,2
4308706,RONALDO NOGUEIRA DE OLIVEIRA,40
4308706,ROSELE LEANE GOTTERT,1
4308706,RUBENS GOLDENBERG,1
4308706,SAMSARA NYAYA NUNES,1
4308706,SERGIO BERGONSI TURRA,40
4308706,TAMYRES FRANCIS CARVALHO FILGUEIRA,7
4308706,TATIANA RHEINGANTZ ARMOS,1
4308706,UBIRATAN ANTUNES SANDERSON,83
4308706,UNIAO BRASIL,1
4308706,VALDECIR PAULUS,2
4308706,VITOR CARLOS FROZZA PALADINI,1
4308706,VOTO BRANCO,428
4308706,VOTO NULO,197
4308706,WAGNER PETRINI,3
4308706,ZILA TERESINHA CAMPOS FARIAS,2
4308656,ADA CRISTINA MUNARETTO,1
4308656,ADEMIR JOSE ANDRIOLI GONZATTO,34
4308656,AFONSO ANTUNES DA MOTTA,150
4308656,AGIR,1
4308656,ALBERTO FRANTZ JUNIOR,2
4308656,ALCIBIO MESQUITA BIBO NUNES,1
4308656,ALENCART JOAO LOCH,1
4308656,ALEXANDRE DUARTE LINDENMEYER,2
4308656,ALINE DE OLIVEIRA KERBER,1
4308656,ANDERSON BRAGA DORNELES,2
4308656,ANSELMO FERREIRA RODRIGUES,2
4308656,ANTONIO CARLOS GOMES DA SILVA,7
4308656,ANTONIO CARLOS MAURENTE DA ROCHA,3
4308656,ANY MACHADO ORTIZ,11
4308656,ATENA BEAUVOIR ROVEDA,1
4308656,CARLOS ALBERTO BENEDETTI,1
4308656,CRISTIANO FERREIRA MORAES,3
4308656,CIDADANIA,1
4308656,DAIANA SILVA DOS SANTOS,2
4308656,DANIEL PETTERLE SILVEIRA MUSSI,1
4308656,DANIEL TRZECIAK DUARTE,1
4308656,DANRLEI DE DEUS HINTERHOLZ,1
4308656,DARCI POMPEO DE MATTOS,189
4308656,DENISE DA SILVA PESSOA,2
4308656,DIONILSO MATEUS MARCON,78
4308656,DOUGLAS DOS SANTOS,2
4308656,ELVINO JOSE BOHN GASS,44
4308656,FABIO BERNI REATEGUI,1
4308656,FERNANDA MELCHIONNA E SILVA,8
4308656,FLAVIO SANTOS DUARTE,1
4308656,GIOVANI BATISTA FELTES,28
4308656,GIOVANI CHERINI,31
4308656,GISLAINE DE FATIMA SCHMIDT PRATE PIRES,3
4308656,HEITOR JOSE SCHUCH,3
4308656,INGRA COSTA E SILVA,1
4308656,JEFFERSON OLEA HOMRICH,11
4308656,JONATHAN JEAN RODRIGUES,1
4308656,JOSE ANTONIO GAVA,2
4308656,JOSE CARLOS BARBOSA ZACCARO,2
4308656,JOSE ALFONSO EBERT HAMM,14
4308656,JOSE OSEAS DA COSTA,1
4308656,JULIANA BRIZOLA,13
4308656,LASIER COSTA MARTINS,6
4308656,LAURI FRANCISCO BERNARDES,1
4308656,LETICIA BONASSINA,2
4308656,LUCAS BELLO REDECKER,3
4308656,LUCIANO LORENZINI ZUCCO,14
4308656,LUIS ANTONIO BENVEGNU,1
4308656,LUIS ANTONIO FRANCISCATTO COVATTI,400
4308656,LUIS FERNANDO THOME MALABARBA,1
4308656,LUCIA HELENA DA LUZ,1
4308656,MARCEL VAN HATTEM,22
4308656,MARCELO DE BRUM DA COSTA,21
4308656,MARCIO DELLA VALLE BIOLCHI,4
4308656,MARCO AURELIO SOARES ALBA,24
4308656,MARCONI DA SILVA OLGUINS,2
4308656,MARCOS BRUM PEIXOTO,11
4308656,MARIA DO ROSARIO NUNES,10
4308656,MARIA EUNICE DIAS WOLF,1
4308656,MARIA MIRACY DOS SANTOS RIBEIRO,1
4308656,MARIA TEREZA TAVARES FUJII,4
4308656,MARLON ARATOR SANTOS DA ROSA,13
4308656,MAURICIO BEDIN MARCON,22
4308656,MOISES DA SILVA BARBOZA,1
4308656,MOVIMENTO DEMOCRATICO BRASILEIRO,4
4308656,NADINE CONRAD DUBAL,53
4308656,NELSON MARCHEZAN JUNIOR,1
4308656,ODELTO ROQUE CAPELETTI,1
4308656,OSMAR GASPARINI TERRA,5
4308656,PAULO AFONSO BURMANN,248
4308656,PAULO ROBERTO DA SILVA FLORES,1
4308656,PAULO ROBERTO SEVERO PIMENTA,54
4308656,PAULO VICENTE CALEFFI,1
4308656,PEDRO BANDARRA WESTPHALEN,129
4308656,PEDRO SOARES DE OLIVEIRA,2
4308656,PROGRESSISTAS,9
4308656,PARTIDO COMUNISTA BRASILEIRO,1
4308656,PARTIDO DEMOCRATICO TRABALHISTA,23
4308656,PARTIDO LIBERAL,2
4308656,PARTIDO NOVO,2
4308656,PARTIDO SOCIAL DEMOCRATICO,1
4308656,PARTIDO TRABALHISTA BRASILEIRO,1
4308656,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,1
4308656,PARTIDO DOS TRABALHADORES,21
4308656,RENAN SILVA DOS SANTOS,9
4308656,RENATO DELMAR MOLLING,7
4308656,REPUBLICANOS,2
4308656,ROBSON SA DA COSTA,1
4308656,RONALDO NOGUEIRA DE OLIVEIRA,20
4308656,ROSELE LEANE GOTTERT,2
4308656,SERGIO BERGONSI TURRA,45
4308656,TATIANE VIEIRA MARTINS GARCIA,1
4308656,UBIRATAN ANTUNES SANDERSON,11
4308656,VOTO BRANCO,123
4308656,VOTO NULO,26
4308656,ZALUAR SOARES DA SILVA,1
4308805,ADA CRISTINA MUNARETTO,3
4308805,ADEMIR JOSE ANDRIOLI GONZATTO,1
4308805,ADRIANA LEITE DA SILVA,1
4308805,AFONSO ANTUNES DA MOTTA,27
4308805,ALAN CLEBER MELLO,8
4308805,ALCEU MOREIRA DA SILVA,6
4308805,ALCIBIO MESQUITA BIBO NUNES,67
4308805,ALEXANDRE DUARTE LINDENMEYER,2
4308805,ALEXANDRE SOARES DA SILVA,1
4308805,AMINIE PINHEIRO JARDIM CARDOSO DA SILVEIRA,1
4308805,ANA PAULA DUPUY PATELLA PASE,10
4308805,ANDERSON BRAGA DORNELES,5
4308805,ANDERSON NARCISO FERREIRA,5
4308805,ANTONIO CARLOS GOMES DA SILVA,33
4308805,ANTONIO CARLOS MAURENTE DA ROCHA,1
4308805,ANTONIO ROBERTO CEZAR ORNES,2
4308805,ANY MACHADO ORTIZ,40
4308805,ARNO VARLEI QUEVEDO,1
4308805,ARTUR WAGNER AURELIO,6
4308805,ATENA BEAUVOIR ROVEDA,1
4308805,CARINA BELOME LEMES,3
4308805,CARLOS ALBERTO BENEDETTI,1
4308805,CARLOS AUGUSTO DA SILVA LOPES,3
4308805,CARLOS EDUARDO DA SILVA MONTEIRO,8
4308805,CATIUSCIA BUENO DOS SANTOS,2
4308805,CHRISTOPHER ALVES RAMOS,1
4308805,CLAUDIA SCHIEDECK SOARES DE SOUZA,1
4308805,CLAUDINO FARIAS MURILLO JUNIOR,3
4308805,CLAUDIO VIEIRA DA SILVA,1
4308805,CRISTIANO FERREIRA MORAES,16
4308805,CIDADANIA,3
4308805,CASSIO SILVA MOREIRA,1
4308805,CESAR EDUARDO BONFANTI,1
4308805,DAIANA DE OLIVEIRA LUZ,15
4308805,DAIANA SILVA DOS SANTOS,23
4308805,DANIEL TRZECIAK DUARTE,6
4308805,DANRLEI DE DEUS HINTERHOLZ,18
4308805,DARCI POMPEO DE MATTOS,16
4308805,DENISE DA SILVA PESSOA,1
4308805,DIEGO ANTONIO ROSA DE OLIVEIRA,1
4308805,DIONILSO MATEUS MARCON,168
4308805,DIOGENES BERTHES DA SILVA,1
4308805,DOUGLAS DOS SANTOS,20
4308805,EDILSON RODRIGUES ZAMBARDA,1
4308805,EDUARDO EVALDT MANIQUE,1
4308805,ELIANE DA SILVA,11
4308805,ELVINO JOSE BOHN GASS,49
4308805,ENIO EGON BERGMANN BACCI,9
4308805,ERIC LINS GRILO,4
4308805,EVANIA MARIA SILVEIRA NUNES DE LIMA,1
4308805,FABIO MAIA OSTERMANN,10
4308805,FAVIO MARCEL TELIS GONZALEZ,2
4308805,FELIPE ALEXANDRE KLEIN DIEHL,3
4308805,FELIPE ESPOSITO CORDEIRO,1
4308805,FERNANDA MELCHIONNA E SILVA,87
4308805,FERNANDO EDISON DOMINGUES SOARES,5
4308805,FERNANDO PIRES BRANCO,1
4308805,FLAVIO SANTOS DUARTE,4
4308805,FLORINDO CARLOS MINUSSI,2
4308805,FRANCIANE ABADE BAYER MULLER,15
4308805,FABIA ALMEIDA RICHTER,3
4308805,GILVANI DALL OGLIO,1
4308805,GIOVANI BATISTA FELTES,214
4308805,GIOVANI CHERINI,33
4308805,HEITOR JOSE SCHUCH,140
4308805,HELIOMAR ATHAYDES FRANCO,1
4308805,HENRIQUE DE LIMA ZEILMANN,3
4308805,HENRIQUE MASCARENHAS DE SOUZA,1
4308805,HUMBERTO MATOS DE OLIVEIRA,3
4308805,ISRAEL KUJAWA,1
4308805,JACKSON LUIS ARPINI,1
4308805,JAIME DOS SANTOS LOPES,1
4308805,JEFFERSON OLEA HOMRICH,1
4308805,JEFFERSON TIEGO DA SILVA,1
4308805,JOACIR PICOLOTTO,7
4308805,JOCELIN AZAMBUJA,2
4308805,JOCIMAR SANTOS DE JESUS,10
4308805,JORGE ALAN SOUZA,2
4308805,JORGE LUIZ DA COSTA PIMENTEL,2
4308805,JOSE ALBERTO REUS FORTUNATI,4
4308805,JOSE ALFONSO EBERT HAMM,266
